,sex,age,father_educ,father_ocup,ethnic,bednet,hh,writeread,classeduc,illdays,region,urban
713,1,41.0,,,32.0,0.0,H12909-04-02,0,14.0,3.0,2,0
714,1,62.0,,,32.0,0.0,H12910-04-01,0,17.0,,2,0
715,1,42.0,13.0,19.0,35.0,1.0,H13002-04-01,0,34.0,,2,0
716,1,29.0,,,24.0,1.0,H13003-04-01,1,,8.0,2,0
717,1,53.0,,,24.0,1.0,H13004-04-01,0,35.0,,2,0
718,2,48.0,,,35.0,1.0,H13005-04-01,1,17.0,30.0,2,0
719,1,80.0,,,32.0,1.0,H13006-04-01,1,12.0,,2,0
720,1,38.0,12.0,10.0,32.0,1.0,H13006-04-02,0,41.0,,2,0
721,1,29.0,16.0,19.0,35.0,1.0,H13006-04-03,0,16.0,,2,0
722,1,68.0,,,32.0,0.0,H13006-04-04,1,,30.0,2,0
723,1,45.0,,,35.0,,H13006-04-05,0,51.0,,2,0
724,1,54.0,,,32.0,1.0,H13006-04-06,1,,,2,0
725,1,31.0,,,35.0,1.0,H13007-04-01,0,31.0,,2,0
726,1,52.0,,,35.0,1.0,H13008-04-01,0,14.0,,2,0
727,1,45.0,,,24.0,1.0,H13009-04-01,0,13.0,,2,0
728,1,67.0,,,24.0,1.0,H13010-04-01,0,13.0,,2,0
729,1,52.0,17.0,21.0,28.0,1.0,H13102-04-01,0,14.0,,2,0
730,1,21.0,16.0,19.0,28.0,1.0,H13102-04-02,0,33.0,7.0,2,0
731,1,83.0,,,35.0,,H13103-04-01,1,,,2,0
732,1,33.0,2.0,19.0,45.0,1.0,H13104-04-01,0,36.0,,2,0
733,1,44.0,,,45.0,1.0,H13105-04-01,0,31.0,19.0,2,0
734,1,27.0,34.0,5.0,35.0,1.0,H13105-04-02,0,34.0,,2,0
735,1,44.0,,,17.0,0.0,H13106-04-01,0,13.0,,2,0
736,1,30.0,73.0,19.0,45.0,1.0,H13107-04-02,0,17.0,,2,0
737,2,73.0,,,45.0,1.0,H13107-04-03,1,,14.0,2,0
738,1,24.0,17.0,19.0,45.0,1.0,H13107-04-04,0,,7.0,2,0
739,2,72.0,,,45.0,1.0,H13108-04-01,1,,,2,0
740,1,40.0,,,35.0,,H13108-04-02,0,15.0,,2,0
741,1,64.0,,,35.0,1.0,H13109-04-01,0,22.0,,2,0
742,2,44.0,51.0,10.0,35.0,1.0,H13111-04-01,1,12.0,30.0,2,0
743,1,33.0,,,35.0,1.0,H13202-04-01,0,33.0,,2,1
744,2,79.0,,,35.0,1.0,H13203-04-01,1,,20.0,2,1
745,1,38.0,,,35.0,1.0,H13204-04-01,0,51.0,,2,1
746,1,31.0,,,35.0,1.0,H13205-04-02,0,17.0,,2,1
747,1,34.0,34.0,19.0,35.0,1.0,H13205-04-04,0,16.0,3.0,2,0
748,1,39.0,8.0,1.0,35.0,0.0,H13207-04-01,0,16.0,7.0,2,1
749,2,48.0,,,35.0,1.0,H13208-04-01,0,15.0,4.0,2,0
750,2,29.0,,,35.0,1.0,H13208-04-02,0,41.0,7.0,2,0
751,2,55.0,,,31.0,0.0,H13209-04-01,0,17.0,,2,1
752,2,60.0,8.0,99.0,35.0,,H13210-04-01,0,36.0,,2,1
753,1,73.0,,,35.0,1.0,H13303-04-01,0,14.0,30.0,2,0
754,2,27.0,,,35.0,0.0,H13306-04-01,0,33.0,,2,0
755,1,43.0,,,35.0,1.0,H13307-04-01,1,,,2,0
756,2,36.0,,,35.0,1.0,H13307-04-02,1,12.0,,2,0
757,1,33.0,15.0,19.0,35.0,0.0,H13308-04-01,0,15.0,,2,0
758,1,50.0,,,35.0,1.0,H13309-04-01,0,51.0,,2,0
759,2,68.0,,,17.0,1.0,H13310-04-01,0,15.0,30.0,2,0
760,1,32.0,,,35.0,0.0,H13310-04-02,0,34.0,,2,0
761,1,32.0,,,35.0,0.0,H13310-04-03,0,17.0,,2,0
762,1,43.0,,,35.0,1.0,H13310-04-04,0,41.0,,2,0
763,1,36.0,,,21.0,1.0,H13310-04-05,0,34.0,,2,0
764,1,50.0,,,35.0,1.0,H13310-04-06,0,51.0,,2,0
765,1,32.0,,5.0,35.0,1.0,H13310-04-07,0,34.0,7.0,2,0
766,1,45.0,,9.0,35.0,1.0,H13311-04-01,0,51.0,,2,0
767,1,43.0,,,45.0,1.0,H14001-04-01,1,,2.0,2,0
768,1,46.0,16.0,19.0,45.0,1.0,H14002-04-01,0,17.0,,2,0
769,2,53.0,,,45.0,1.0,H14003-04-01,1,13.0,30.0,2,0
770,2,53.0,,,45.0,1.0,H14003-04-01,1,13.0,,2,0
771,2,53.0,,,45.0,1.0,H14003-04-01,1,13.0,30.0,2,0
772,2,53.0,,,45.0,1.0,H14003-04-01,1,13.0,,2,0
773,1,40.0,,,45.0,1.0,H14003-04-01,1,13.0,30.0,2,0
774,1,40.0,,,45.0,1.0,H14003-04-01,1,13.0,,2,0
775,1,40.0,,,45.0,1.0,H14003-04-01,1,13.0,30.0,2,0
776,1,40.0,,,45.0,1.0,H14003-04-01,1,13.0,,2,0
777,2,53.0,,,45.0,1.0,H14003-04-02,0,35.0,30.0,2,0
778,2,53.0,,,45.0,1.0,H14003-04-02,0,35.0,,2,0
779,2,53.0,,,45.0,1.0,H14003-04-02,0,35.0,30.0,2,0
780,2,53.0,,,45.0,1.0,H14003-04-02,0,35.0,,2,0
781,1,40.0,,,45.0,1.0,H14003-04-02,0,35.0,30.0,2,0
782,1,40.0,,,45.0,1.0,H14003-04-02,0,35.0,,2,0
783,1,40.0,,,45.0,1.0,H14003-04-02,0,35.0,30.0,2,0
784,1,40.0,,,45.0,1.0,H14003-04-02,0,35.0,,2,0
785,1,34.0,,,45.0,1.0,H14003-04-03,0,17.0,,3,0
786,1,67.0,,,45.0,0.0,H14004-04-01,1,,,2,0
787,1,22.0,1.0,19.0,45.0,1.0,H14004-04-02,0,16.0,,2,0
788,2,30.0,11.0,19.0,45.0,1.0,H14004-04-03,0,16.0,,2,0
789,2,74.0,,,45.0,0.0,H14005-04-01,1,,15.0,2,0
790,2,43.0,,,45.0,1.0,H14006-04-01,0,,,2,0
791,1,23.0,,,45.0,1.0,H14006-04-02,0,17.0,,2,0
792,2,51.0,,,45.0,1.0,H14007-04-01,0,,,2,0
793,1,79.0,,,45.0,1.0,H14008-04-01,0,13.0,,2,0
794,1,28.0,13.0,19.0,45.0,1.0,H14008-04-02,0,16.0,,2,0
795,1,70.0,,,45.0,1.0,H14009-04-01,0,15.0,,2,0
796,1,70.0,,,45.0,1.0,H14010-04-01,0,51.0,20.0,2,0
797,1,47.0,3.0,19.0,45.0,1.0,H14101-04-01,0,61.0,,2,1
798,1,53.0,,,45.0,1.0,H14104-04-01,0,32.0,,2,0
799,1,27.0,15.0,19.0,45.0,1.0,H14104-04-02,0,36.0,,2,1
800,2,57.0,,,35.0,1.0,H14106-04-01,0,34.0,,2,1
801,2,57.0,,,45.0,1.0,H14109-04-01,0,51.0,,2,0
802,1,30.0,,,45.0,1.0,H14109-04-03,0,,7.0,1,1
803,1,67.0,,,45.0,1.0,H14109-04-04,0,22.0,,2,0
804,2,58.0,,,45.0,1.0,H14110-04-01,0,51.0,,2,1
805,1,51.0,,,45.0,1.0,H14111-04-01,0,51.0,1.0,2,1
806,2,51.0,,,45.0,1.0,H14201-04-01,0,15.0,30.0,2,0
807,1,88.0,,,45.0,0.0,H14202-04-01,0,21.0,10.0,2,0
808,1,34.0,,9.0,45.0,1.0,H14203-04-01,0,17.0,,2,0
809,1,34.0,16.0,19.0,45.0,1.0,H14206-04-01,0,16.0,,2,0
810,1,56.0,,,45.0,1.0,H14207-04-01,0,32.0,7.0,2,0
811,1,56.0,,,45.0,1.0,H14207-04-01,0,32.0,,2,0
812,1,56.0,,,45.0,1.0,H14207-04-01,0,32.0,7.0,2,0
813,1,56.0,,,45.0,1.0,H14207-04-01,0,32.0,,2,0
814,1,57.0,,,45.0,1.0,H14207-04-01,0,32.0,7.0,2,0
815,1,57.0,,,45.0,1.0,H14207-04-01,0,32.0,,2,0
816,1,57.0,,,45.0,1.0,H14207-04-01,0,32.0,7.0,2,0
817,1,57.0,,,45.0,1.0,H14207-04-01,0,32.0,,2,0
818,1,56.0,,,45.0,1.0,H14207-04-03,0,33.0,7.0,2,0
819,1,56.0,,,45.0,1.0,H14207-04-03,0,33.0,,2,0
820,1,56.0,,,45.0,1.0,H14207-04-03,0,33.0,7.0,2,0
821,1,56.0,,,45.0,1.0,H14207-04-03,0,33.0,,2,0
822,1,57.0,,,45.0,1.0,H14207-04-03,0,33.0,7.0,2,0
823,1,57.0,,,45.0,1.0,H14207-04-03,0,33.0,,2,0
824,1,57.0,,,45.0,1.0,H14207-04-03,0,33.0,7.0,2,0
825,1,57.0,,,45.0,1.0,H14207-04-03,0,33.0,,2,0
826,1,30.0,3.0,10.0,45.0,1.0,H14207-04-02,0,41.0,,2,0
827,1,36.0,,,45.0,1.0,H14208-04-01,0,15.0,,2,0
828,1,50.0,9.0,5.0,45.0,1.0,H14209-04-01,0,34.0,,2,0
829,1,41.0,1.0,19.0,45.0,1.0,H14210-04-01,1,16.0,,2,0
830,2,42.0,,,45.0,1.0,H14301-04-01,1,,,2,0
831,1,43.0,,,45.0,1.0,H14301-04-02,1,14.0,,2,0
832,1,56.0,,,45.0,1.0,H14302-04-01,0,32.0,3.0,2,0
833,1,28.0,32.0,19.0,45.0,1.0,H14302-04-02,1,16.0,4.0,2,0
834,1,22.0,8.0,19.0,45.0,1.0,H14302-04-03,0,32.0,,2,0
835,1,25.0,,,45.0,1.0,H14302-04-04,0,32.0,,2,0
836,1,56.0,,,45.0,1.0,H14303-04-01,0,17.0,25.0,2,0
837,1,75.0,,,45.0,1.0,H14304-04-01,0,21.0,12.0,2,0
838,1,37.0,21.0,19.0,45.0,1.0,H14304-04-02,0,32.0,,2,0
839,1,37.0,21.0,19.0,45.0,1.0,H14304-04-03,0,34.0,,2,0
840,1,25.0,,5.0,21.0,0.0,H14304-04-04,1,14.0,,2,0
841,1,59.0,,,45.0,1.0,H14305-04-01,0,16.0,,2,0
842,1,51.0,,,45.0,1.0,H14306-04-01,0,14.0,,2,0
843,1,28.0,70.0,19.0,45.0,1.0,H14306-04-02,0,17.0,,2,0
844,1,51.0,15.0,10.0,45.0,1.0,H14307-04-01,0,16.0,,2,0
845,1,47.0,,,45.0,1.0,H14308-04-01,0,17.0,,2,0
846,2,33.0,14.0,18.0,45.0,1.0,H14308-04-02,1,12.0,,2,0
847,1,64.0,,,45.0,1.0,H14309-04-01,0,15.0,,2,0
848,1,23.0,17.0,19.0,45.0,1.0,H14309-04-02,0,14.0,,2,0
849,1,31.0,17.0,19.0,45.0,1.0,H14309-04-03,0,41.0,,2,0
850,1,48.0,,,45.0,1.0,H14309-04-04,0,17.0,,2,0
851,1,32.0,11.0,19.0,45.0,1.0,H14309-04-05,0,34.0,,2,0
852,1,53.0,,,45.0,1.0,H14310-04-01,0,17.0,,2,0
853,2,56.0,,,45.0,1.0,H14401-04-01,1,,,2,0
854,1,61.0,,,45.0,1.0,H14402-04-01,0,17.0,,2,0
855,1,78.0,,,45.0,1.0,H14402-04-02,1,11.0,,2,0
856,1,41.0,,,45.0,1.0,H14403-04-01,0,14.0,,2,0
857,1,26.0,,,45.0,1.0,H14404-04-01,0,16.0,,2,0
858,2,61.0,,,45.0,1.0,H14404-04-02,1,,,2,0
859,1,29.0,,,45.0,1.0,H14404-04-03,1,11.0,,2,0
860,1,41.0,,,45.0,1.0,H14405-04-01,0,13.0,,2,0
861,2,84.0,,,45.0,1.0,H14406-04-01,1,,30.0,2,0
862,2,68.0,,,45.0,1.0,H14407-04-01,1,12.0,,2,0
863,1,24.0,,,45.0,1.0,H14407-04-02,0,16.0,,2,0
864,1,32.0,17.0,19.0,45.0,1.0,H14408-04-01,0,17.0,,2,0
865,1,71.0,,,45.0,1.0,H14409-04-01,0,17.0,6.0,2,0
866,1,51.0,,,45.0,1.0,H14410-04-02,0,16.0,30.0,2,0
867,1,32.0,1.0,19.0,17.0,1.0,H14601-04-01,0,61.0,5.0,2,1
868,1,32.0,5.0,19.0,18.0,1.0,H14606-04-01,0,33.0,,2,1
869,1,39.0,9.0,19.0,35.0,0.0,H14612-04-01,0,61.0,4.0,2,1
870,1,65.0,,,18.0,1.0,H14801-04-01,1,13.0,,2,0
871,2,38.0,73.0,19.0,18.0,1.0,H14801-04-02,1,12.0,,2,0
872,1,64.0,,,18.0,1.0,H14802-04-01,1,,,2,0
873,1,43.0,,,18.0,1.0,H14803-04-01,1,14.0,,2,0
874,2,70.0,,,18.0,0.0,H14804-04-01,1,,,2,0
875,1,44.0,,,18.0,1.0,H14805-04-01,1,14.0,,2,0
876,1,33.0,10.0,9.0,18.0,1.0,H14806-04-01,1,14.0,,2,0
877,1,80.0,,,18.0,1.0,H14806-04-02,1,12.0,30.0,2,0
878,2,55.0,,,18.0,1.0,H14806-04-03,1,,6.0,2,0
879,1,38.0,,,18.0,0.0,H14807-04-01,1,13.0,,2,0
880,1,17.0,16.0,19.0,18.0,1.0,H14807-04-02,0,16.0,,2,0
881,2,62.0,,,18.0,1.0,H14808-04-01,1,,,2,0
882,1,27.0,15.0,19.0,18.0,1.0,H14808-04-02,0,17.0,,2,0
883,2,31.0,,,18.0,1.0,H14809-04-01,1,17.0,,2,0
884,2,36.0,,,18.0,1.0,H14810-04-01,1,13.0,4.0,2,0
885,1,57.0,8.0,7.0,18.0,1.0,H14903-04-01,0,16.0,,2,0
886,1,21.0,3.0,19.0,18.0,0.0,H14903-04-02,1,16.0,,2,0
887,2,71.0,,,18.0,0.0,H14904-04-01,1,16.0,30.0,2,0
888,1,53.0,,,18.0,1.0,H14906-04-01,0,14.0,,2,0
889,1,21.0,2.0,9.0,18.0,1.0,H14906-04-02,0,16.0,,2,0
890,1,51.0,,,18.0,1.0,H14907-04-01,0,16.0,,2,0
891,1,43.0,,,18.0,1.0,H14908-04-01,1,12.0,,2,0
892,1,34.0,,,18.0,1.0,H14910-04-01,0,31.0,,2,0
893,1,88.0,,,18.0,0.0,H15002-04-01,0,15.0,,2,0
894,1,42.0,,,18.0,1.0,H15003-04-01,1,12.0,,2,0
895,1,66.0,,,18.0,1.0,H15004-04-01,0,31.0,7.0,2,0
896,2,69.0,,,18.0,1.0,H15005-04-01,1,12.0,,2,0
897,2,63.0,,,18.0,1.0,H15006-04-01,1,,,2,0
898,2,44.0,12.0,9.0,18.0,1.0,H15007-04-01,0,17.0,,2,0
899,1,54.0,,,18.0,1.0,H15007-04-02,0,34.0,,2,0
900,1,86.0,,,18.0,1.0,H15008-04-01,0,16.0,,2,0
901,1,24.0,16.0,19.0,18.0,0.0,H15008-04-02,0,17.0,,2,0
902,1,51.0,13.0,19.0,18.0,1.0,H15009-04-01,0,13.0,,2,0
903,2,66.0,,,18.0,1.0,H15010-04-01,0,13.0,21.0,2,0
904,1,51.0,,,18.0,1.0,H15101-04-01,0,31.0,,2,0
905,1,59.0,,,18.0,1.0,H15102-04-01,0,17.0,,2,0
906,1,37.0,,,18.0,1.0,H15102-04-02,0,15.0,,2,1
907,1,37.0,17.0,5.0,18.0,1.0,H15102-04-02,0,15.0,,2,1
908,1,51.0,2.0,10.0,18.0,1.0,H15103-04-01,0,41.0,,2,0
909,2,60.0,,,18.0,1.0,H15104-04-01,1,12.0,,2,0
910,1,45.0,2.0,19.0,18.0,1.0,H15105-04-01,0,34.0,,2,0
911,2,67.0,,,18.0,1.0,H15106-04-01,1,12.0,15.0,2,0
912,2,62.0,,,18.0,1.0,H15107-04-01,1,13.0,7.0,2,0
913,1,48.0,,,18.0,1.0,H15108-04-01,0,34.0,7.0,2,0
914,1,53.0,,,18.0,1.0,H15109-04-01,1,13.0,,2,0
915,1,51.0,,,18.0,1.0,H15109-04-02,0,41.0,,2,0
916,1,57.0,,,18.0,1.0,H15110-04-01,0,41.0,,2,0
917,1,34.0,,,18.0,1.0,H15301-04-01,1,13.0,,2,0
918,1,51.0,14.0,19.0,18.0,1.0,H15301-04-02,0,17.0,,2,0
919,1,51.0,,,18.0,1.0,H15302-04-01,0,14.0,10.0,2,0
920,2,54.0,,,18.0,1.0,H15304-04-01,0,14.0,10.0,2,0
921,1,33.0,17.0,19.0,18.0,1.0,H15305-04-01,0,31.0,,2,0
922,1,35.0,,4.0,18.0,1.0,H15306-04-01,1,16.0,,2,0
923,2,63.0,,,18.0,1.0,H15308-04-01,1,,,2,0
924,1,56.0,,,18.0,1.0,H15309-04-01,0,16.0,,2,0
925,1,28.0,14.0,19.0,18.0,0.0,H15309-04-02,0,31.0,,2,0
926,1,53.0,73.0,13.0,18.0,1.0,H15310-04-01,0,17.0,,2,0
927,1,36.0,51.0,1.0,18.0,1.0,H15502-04-01,0,17.0,,2,0
928,2,59.0,,,18.0,1.0,H15503-04-01,1,,,2,0
929,1,68.0,,,18.0,1.0,H15504-04-01,1,,,2,0
930,1,43.0,,,18.0,1.0,H15505-04-01,0,17.0,,2,0
931,1,69.0,,,18.0,1.0,H15505-04-02,0,22.0,,2,0
932,1,86.0,,,18.0,1.0,H15506-04-01,1,,30.0,2,0
933,1,30.0,,,18.0,1.0,H15508-04-01,1,12.0,,2,0
934,1,54.0,,,18.0,1.0,H15509-04-01,0,15.0,7.0,2,0
935,2,73.0,,,18.0,1.0,H15510-04-01,1,14.0,,2,0
936,1,81.0,,,45.0,1.0,H15902-04-01,1,10.0,,2,0
937,1,64.0,,,45.0,1.0,H15903-04-01,1,13.0,,2,0
938,2,34.0,,9.0,45.0,1.0,H15904-04-01,1,,,2,0
939,1,41.0,1.0,19.0,45.0,1.0,H15905-04-01,0,34.0,,2,0
940,1,48.0,,,45.0,1.0,H15907-04-01,0,17.0,,2,0
941,1,20.0,2.0,19.0,45.0,0.0,H15907-04-02,0,,,2,0
942,2,75.0,,,45.0,1.0,H15908-04-01,1,,7.0,2,0
943,1,71.0,1.0,99.0,45.0,1.0,H15909-04-01,0,51.0,,2,0
944,2,30.0,3.0,5.0,45.0,1.0,H15909-04-02,0,33.0,,2,0
945,1,50.0,,,45.0,0.0,H15909-04-03,1,,,2,0
946,1,79.0,,,45.0,0.0,H15910-04-01,0,15.0,,2,0
947,2,44.0,,,45.0,1.0,H16201-04-01,1,,20.0,2,0
948,1,41.0,,,45.0,1.0,H16201-04-02,0,17.0,,2,0
949,1,81.0,,,45.0,0.0,H16202-04-01,1,,6.0,2,0
950,2,58.0,,,45.0,1.0,H16203-04-01,1,12.0,,2,0
951,1,51.0,,,45.0,1.0,H16204-04-01,0,17.0,,2,0
952,2,69.0,,,45.0,1.0,H16205-04-01,1,,7.0,2,0
953,1,38.0,,,45.0,1.0,H16206-04-01,0,17.0,7.0,2,0
954,2,52.0,,,45.0,1.0,H16207-04-01,1,12.0,,2,0
955,1,72.0,,,45.0,,H16208-04-01,0,17.0,30.0,2,0
956,1,37.0,61.0,19.0,45.0,1.0,H16209-04-01,0,17.0,,2,0
957,1,41.0,,,45.0,1.0,H16210-04-01,0,41.0,30.0,2,0
958,2,61.0,,,45.0,1.0,H16302-04-01,1,15.0,3.0,2,0
959,1,38.0,,,45.0,1.0,H16304-04-01,0,41.0,,2,0
960,1,76.0,,,45.0,0.0,H16305-04-01,0,17.0,,2,0
961,1,46.0,17.0,19.0,45.0,0.0,H16305-04-02,1,14.0,,2,0
962,2,20.0,11.0,18.0,45.0,1.0,H16305-04-03,0,16.0,,2,0
963,1,38.0,4.0,18.0,54.0,1.0,H16306-04-01,0,51.0,,2,1
964,1,40.0,,,45.0,1.0,H16307-04-01,0,61.0,,2,0
965,2,40.0,3.0,19.0,54.0,1.0,H16308-04-01,0,41.0,3.0,2,0
966,1,42.0,,,45.0,1.0,H16308-04-02,0,41.0,,2,0
967,2,69.0,,,45.0,0.0,H16309-04-01,1,,,2,0
968,2,42.0,,,45.0,1.0,H16310-04-01,1,,,2,0
969,1,39.0,,,45.0,1.0,H16401-04-01,0,17.0,3.0,2,0
970,1,36.0,22.0,10.0,45.0,1.0,H16402-04-01,0,17.0,7.0,2,1
971,2,34.0,,,54.0,1.0,H16403-04-01,1,,4.0,2,0
972,2,64.0,,,45.0,1.0,H16404-04-01,1,22.0,,2,0
973,1,50.0,,,45.0,0.0,H16405-04-01,1,,30.0,2,0
974,1,26.0,,,45.0,1.0,H16405-04-02,0,41.0,,2,0
975,1,54.0,,,54.0,1.0,H16406-04-01,0,17.0,,2,0
976,2,55.0,,,45.0,1.0,H16407-04-01,1,12.0,,2,0
977,1,33.0,,,45.0,1.0,H16407-04-02,0,17.0,,2,0
978,2,26.0,,,45.0,1.0,H16407-04-03,0,17.0,5.0,2,0
979,2,46.0,,,54.0,1.0,H16408-04-01,1,13.0,7.0,2,0
980,1,32.0,13.0,19.0,54.0,1.0,H16409-04-01,0,17.0,,2,0
981,1,63.0,,,45.0,1.0,H16409-04-02,1,16.0,,2,0
982,1,31.0,,5.0,45.0,1.0,H16409-04-03,0,14.0,,2,0
983,1,36.0,16.0,19.0,54.0,1.0,H16409-04-04,0,34.0,3.0,2,0
984,2,43.0,,,45.0,1.0,H16410-04-01,0,16.0,30.0,2,0
985,2,79.0,,,45.0,1.0,H16501-04-01,0,,5.0,2,0
986,2,45.0,,,45.0,1.0,H16501-04-02,0,16.0,,2,0
987,1,29.0,1.0,19.0,45.0,1.0,H16502-04-01,0,14.0,,2,0
988,1,34.0,51.0,19.0,45.0,1.0,H16503-04-01,0,32.0,,2,0
989,1,54.0,,,45.0,1.0,H16505-04-01,0,16.0,,2,0
990,1,29.0,17.0,19.0,45.0,1.0,H16505-04-02,0,17.0,,2,0
991,1,27.0,,,45.0,1.0,H16505-04-03,0,14.0,,2,0
992,1,33.0,8.0,1.0,45.0,1.0,H16506-04-01,0,31.0,,2,0
993,2,48.0,1.0,19.0,45.0,1.0,H16507-04-01,0,13.0,7.0,2,0
994,1,53.0,,,45.0,1.0,H16508-04-01,0,41.0,,2,0
995,1,63.0,73.0,19.0,54.0,1.0,H16509-04-01,0,14.0,,2,0
996,1,69.0,2.0,10.0,45.0,1.0,H16510-04-01,0,17.0,,2,0
997,2,52.0,,,18.0,1.0,H16604-04-01,1,,8.0,2,1
998,2,19.0,17.0,5.0,17.0,0.0,H16604-04-02,0,17.0,,2,1
999,1,60.0,,,45.0,1.0,H16606-04-01,0,13.0,,2,0
1000,1,45.0,,,47.0,0.0,H16607-04-01,0,17.0,,2,1
1001,1,61.0,,,25.0,1.0,H16609-04-01,0,36.0,,2,1
1002,1,48.0,2.0,9.0,18.0,1.0,H16611-04-01,0,61.0,14.0,2,1
1003,1,38.0,,,31.0,1.0,H16701-04-01,0,17.0,8.0,2,0
1004,1,38.0,12.0,19.0,31.0,1.0,H16702-04-01,0,14.0,,2,0
1005,2,59.0,,,31.0,1.0,H16703-04-01,1,,4.0,2,0
1006,1,21.0,,,18.0,1.0,H16703-04-02,1,15.0,,2,0
1007,1,63.0,,,31.0,1.0,H16704-04-01,1,11.0,30.0,2,0
1008,1,24.0,11.0,19.0,31.0,1.0,H16704-04-02,0,15.0,,2,1
1009,1,67.0,,,31.0,0.0,H16705-04-01,0,16.0,,2,0
1010,2,53.0,,,21.0,0.0,H16707-04-01,1,11.0,,2,0
1011,1,34.0,,9.0,31.0,1.0,H16708-04-01,1,15.0,,2,0
1012,1,58.0,,,31.0,1.0,H16709-04-01,1,,,2,0
1013,1,57.0,,,31.0,1.0,H16710-04-01,0,17.0,,2,0
1014,1,39.0,,,45.0,1.0,H16802-04-01,1,14.0,,2,0
1015,1,40.0,,,47.0,1.0,H16803-04-01,0,15.0,,2,0
1016,2,36.0,,,18.0,1.0,H16804-04-01,1,12.0,,2,0
1017,2,22.0,17.0,1.0,47.0,1.0,H16804-04-03,0,16.0,,2,0
1018,2,41.0,,,47.0,1.0,H16806-04-01,1,,,2,0
1019,1,24.0,,1.0,45.0,1.0,H16806-04-02,0,16.0,,2,0
1020,1,51.0,73.0,13.0,45.0,0.0,H16807-04-01,0,17.0,,2,0
1021,2,32.0,,,45.0,1.0,H16808-04-01,1,12.0,,2,0
1022,2,55.0,,,47.0,1.0,H16809-04-01,1,,30.0,2,0
1023,1,46.0,,,47.0,1.0,H16809-04-02,0,15.0,,2,1
1024,1,31.0,,,35.0,,H16809-04-03,0,34.0,,2,0
1025,2,38.0,17.0,19.0,45.0,1.0,H16810-04-01,1,15.0,,2,0
1026,1,50.0,,,47.0,1.0,H17002-04-01,0,51.0,,2,0
1027,1,44.0,,,47.0,1.0,H17003-04-01,1,14.0,,2,0
1028,2,34.0,,,47.0,1.0,H17005-04-01,0,17.0,,2,0
1029,2,47.0,15.0,19.0,47.0,1.0,H17006-04-01,0,15.0,14.0,2,0
1030,2,82.0,,,47.0,0.0,H17007-04-01,1,,7.0,2,0
1031,1,47.0,,,47.0,1.0,H17007-04-02,1,14.0,,2,0
1032,2,54.0,,,47.0,1.0,H17008-04-01,1,15.0,,2,0
1033,1,59.0,,,47.0,1.0,H17009-04-01,0,31.0,,2,0
1034,1,28.0,31.0,19.0,47.0,1.0,H17009-04-02,0,16.0,,2,0
1035,1,59.0,,,47.0,1.0,H17010-04-01,0,51.0,7.0,2,0
1036,2,24.0,51.0,10.0,47.0,1.0,H17010-04-02,0,61.0,,1,1
1037,1,39.0,,,47.0,0.0,H17101-04-01,1,16.0,,2,0
1038,1,55.0,,,47.0,1.0,H17102-04-01,0,17.0,,2,0
1039,2,41.0,2.0,19.0,47.0,0.0,H17103-04-01,0,16.0,,2,0
1040,2,59.0,1.0,7.0,45.0,0.0,H17105-04-01,1,,,2,0
1041,1,85.0,,,47.0,0.0,H17107-04-01,0,15.0,,2,0
1042,2,71.0,,,47.0,1.0,H17108-04-01,1,,30.0,2,0
1043,1,42.0,3.0,17.0,47.0,0.0,H17109-04-01,0,16.0,,2,0
1044,2,65.0,,,47.0,1.0,H17110-04-01,1,12.0,,2,0
1045,2,47.0,,,96.0,0.0,H17201-04-01,1,13.0,12.0,2,0
1046,1,20.0,,1.0,35.0,0.0,H17201-04-02,0,34.0,,2,0
1047,1,20.0,,,96.0,,H17201-04-03,0,,,2,0
1048,1,43.0,,,31.0,,H17202-04-01,0,16.0,,2,0
1049,1,54.0,,,45.0,1.0,H17203-04-01,0,15.0,,2,0
1050,1,51.0,,,28.0,1.0,H17204-04-01,0,33.0,,2,0
1051,1,46.0,,,34.0,0.0,H17205-04-01,0,17.0,,2,0
1052,1,37.0,,,35.0,1.0,H17206-04-01,0,32.0,,2,1
1053,1,45.0,17.0,1.0,21.0,0.0,H17207-04-01,0,32.0,,2,0
1054,1,23.0,36.0,1.0,35.0,1.0,H17207-04-02,0,34.0,7.0,2,1
1055,1,55.0,1.0,99.0,35.0,1.0,H17208-04-01,1,14.0,,2,0
1056,1,64.0,,,35.0,0.0,H17210-04-01,0,33.0,14.0,2,0
1057,1,65.0,,,21.0,0.0,H17301-04-01,0,17.0,11.0,2,0
1058,1,62.0,,,21.0,1.0,H17302-04-01,0,23.0,,2,0
1059,1,44.0,,,35.0,0.0,H17308-04-01,0,16.0,,2,0
1060,2,40.0,16.0,19.0,35.0,0.0,H17309-04-01,1,10.0,4.0,2,0
1061,1,42.0,,,35.0,1.0,H17310-04-01,0,16.0,,2,0
1062,1,44.0,,,18.0,1.0,H17401-04-01,0,41.0,,2,1
1063,2,21.0,51.0,18.0,18.0,1.0,H17401-04-02,0,34.0,,2,1
1064,2,75.0,,,18.0,1.0,H17403-04-01,1,,30.0,2,1
1065,1,42.0,,,18.0,1.0,H17404-04-01,0,16.0,,2,1
1066,1,61.0,,,18.0,1.0,H17405-04-01,0,16.0,,2,0
1067,1,62.0,,,18.0,1.0,H17406-04-01,0,17.0,,2,1
1068,1,28.0,17.0,19.0,18.0,1.0,H17406-04-03,0,51.0,,2,0
