,hh,ctotal,inctotal,wtotal,sex,region,urban,classeduc
963,H19211-04-01,470.92194739406574,-9286.458504130282,34.5784394824828,1.0,3.0,0.0,17.0
964,H19212-04-01,816.4151553600938,407588.12325722474,948.9051761140281,2.0,3.0,0.0,
965,H19212-04-02,759.6337178941222,-1856.9641156099062,178.71593458841107,1.0,3.0,1.0,13.0
966,H19402-04-01,2343.8317166812126,1000445.7352921282,438.3770896879185,2.0,3.0,1.0,
967,H19406-04-01,1609.9261052756478,218.63828071464388,707.2728275467001,1.0,3.0,1.0,13.0
968,H19409-04-01,1753.017686689828,-25266.672640512345,272.62369655136445,1.0,3.0,1.0,17.0
969,H19501-04-01,1016.0587386469423,108419.24645963921,57.718312214553286,2.0,3.0,0.0,
970,H19502-04-01,662.0852169962899,107914.50701647931,45.11901896435478,2.0,3.0,0.0,12.0
971,H19504-04-01,605.1770350122166,58.82301131713712,424.8101180716467,2.0,3.0,0.0,17.0
972,H19505-04-01,981.716342879283,930.310046145074,102.45000418083208,1.0,3.0,0.0,10.0
973,H19506-04-01,638.5809767637638,820713.5517199143,39.68133964750538,1.0,3.0,0.0,14.0
974,H19507-04-01,882.8409331710806,96.67841402281502,219.77328592314745,1.0,3.0,0.0,34.0
975,H19508-04-01,686.4871759018432,48690.96746505104,55.55387550650753,1.0,3.0,0.0,12.0
976,H19509-04-01,1269.7365207904227,137775.99665866024,309.2835977395287,1.0,3.0,0.0,15.0
977,H19510-04-01,1050.1087800897412,103.773743618016,214.67920313684934,1.0,3.0,0.0,17.0
978,H19602-04-01,2100.0483004376047,3524.55658814703,5978.896253955665,1.0,3.0,1.0,51.0
979,H19602-04-02,1275.5728740395932,728515.8399645108,73.82204256623471,2.0,3.0,0.0,41.0
980,H19603-04-01,6330.103632312065,256122.69814983878,5060.859405136743,2.0,3.0,0.0,61.0
981,H19604-04-01,1333.4781640134986,46714.22446291242,225.42731047055094,1.0,3.0,0.0,33.0
982,H19609-04-01,859.0004894512016,32.04956969948727,293.1275251166589,2.0,3.0,1.0,
983,H19610-04-01,2793.8582197359783,398218.8744035659,9519.802523321861,1.0,3.0,1.0,41.0
984,H19702-04-01,622.6819261340206,342887.69631073903,77.85797966268211,1.0,3.0,0.0,16.0
985,H19702-04-04,2330.2984990318246,138.36640213754123,436.31920064951004,2.0,3.0,0.0,13.0
986,H19703-04-01,2216.1259002525944,314421.90156781074,87.04712529514232,1.0,3.0,0.0,
987,H19704-04-01,1506.9521110412584,388.82462551977574,154.80640348818338,2.0,3.0,0.0,11.0
988,H19705-04-01,1490.203442085885,704.6427284304986,776.200299830958,1.0,3.0,0.0,14.0
989,H19707-04-01,1269.659978578773,-27756.31925449211,438.8475403883732,1.0,3.0,0.0,15.0
990,H19708-04-01,2317.76656653777,125.21552025189918,311.6138298181646,1.0,3.0,0.0,41.0
991,H19709-04-01,463.58241909434366,9.18651395349373,74.40166748139482,2.0,3.0,0.0,
992,H19710-04-01,3632.718536798438,-74654.38749204454,637.1416141934899,1.0,3.0,0.0,16.0
993,H19711-04-01,1442.8151315517657,728907.7934611088,116.6648193789667,1.0,3.0,0.0,15.0
994,H20002-04-01,1622.6836852696497,275026.76239371597,200.48854394644746,2.0,3.0,1.0,13.0
995,H20003-04-01,1134.6705543422897,162.10099152112946,7465.924117904141,1.0,3.0,1.0,17.0
996,H20004-04-01,1884.9718550919079,111149.95686284143,945.6784716903212,1.0,3.0,1.0,51.0
997,H20005-04-01,3162.988774623736,395403.25894430495,7479.932845566462,1.0,3.0,1.0,16.0
998,H20005-04-02,1075.2881035763003,2214.127922817699,420.2618298695948,1.0,3.0,0.0,51.0
999,H20006-04-01,292.19895558617594,4.815871675401789,30.843223089651904,2.0,3.0,1.0,12.0
1000,H20007-04-01,1088.5673683664747,300.40577810418273,128.60361440305152,2.0,3.0,0.0,
1001,H20009-04-01,2583.864334432872,608164.3038862776,1908.8255926371387,1.0,3.0,1.0,15.0
1002,H20010-04-01,899.612043754081,78073.21251879797,63.12940398466765,2.0,3.0,0.0,10.0
1003,H20010-04-02,621.4819267702023,-809.57619413884,191.9133881133897,1.0,3.0,0.0,34.0
1004,H20011-04-01,426.5930470468512,73509.58674491379,118.25549325334923,1.0,3.0,1.0,17.0
1005,H20201-04-01,1868.7370408383194,-18631.435662961587,566.471375396243,1.0,3.0,0.0,51.0
1006,H20202-04-01,2120.4101815670647,599779.5385106128,198.11347810948365,2.0,3.0,0.0,16.0
1007,H20203-04-01,503.38458252937835,590173.4186499825,119.33372583812958,1.0,3.0,0.0,41.0
1008,H20203-04-02,665.8676372833683,10.928313383728101,67.67095428625642,1.0,3.0,0.0,34.0
1009,H20205-04-01,1445.0295496459853,1031.9752311966315,39.47472333364957,1.0,3.0,0.0,51.0
1010,H20206-04-01,1428.7286672923858,194741.07743219862,230.90965643645015,2.0,3.0,0.0,
1011,H20207-04-01,1378.5955912982947,11004.737623528052,450.41205057196476,1.0,3.0,0.0,15.0
1012,H20207-04-02,2591.7649471693912,251.08821549518578,535.2856418564354,1.0,3.0,0.0,13.0
1013,H20208-04-01,480.82759776729296,1370866.5005002515,75.67504565344805,1.0,3.0,0.0,15.0
1014,H20209-04-01,1746.1436619370795,121806.35475421428,68.62636434056864,1.0,3.0,0.0,13.0
1015,H20210-04-01,744.1265042865239,725214.7542015561,336.99156805131867,1.0,3.0,0.0,15.0
1016,H20210-04-02,608.0295880574381,343.13182059052787,124.611029986822,1.0,3.0,0.0,17.0
1017,H20210-04-03,1418.4250699154916,745.4416021503382,63.432583878976544,1.0,3.0,0.0,17.0
1018,H20301-04-01,645.7799510787692,158.03775183562155,31.897527893428204,2.0,3.0,0.0,10.0
1019,H20302-04-01,1135.0173637767234,99813.91549793234,210.00483004376048,2.0,3.0,0.0,14.0
1020,H20303-04-01,717.687835261439,647830.8409855552,215.51194971274023,1.0,3.0,0.0,17.0
1021,H20304-04-01,815.2739957957597,57082.76026276313,76.18182208755299,2.0,3.0,0.0,11.0
1022,H20305-04-01,712.9884264772428,563103.2769290962,467.37088924074675,1.0,3.0,0.0,
1023,H20306-04-01,1576.3579340487593,81.75013197507695,79.66966454457348,1.0,3.0,0.0,13.0
1024,H20307-04-01,1577.042776803721,95319.62485598995,191.0226954526894,1.0,3.0,0.0,11.0
1025,H20309-04-01,441.6357725608286,189.93527972904977,101.49213420636248,2.0,3.0,0.0,
1026,H20310-04-01,1543.0429118445893,1219076.7572107094,187.57921232783065,1.0,3.0,0.0,33.0
1027,H20310-04-02,1937.7023251441872,107.41250870173364,737.0866246737074,1.0,3.0,0.0,17.0
1028,H20401-04-01,1105.550093094471,168.12872779368976,23.242759538967988,1.0,3.0,0.0,13.0
1029,H20402-04-01,772.1134910532385,35.87071550895846,231.3295122618546,1.0,3.0,0.0,13.0
1030,H20403-04-01,2951.224634960696,917.6277407489127,1426.0812746558329,1.0,3.0,0.0,17.0
1031,H20404-04-01,635.8633365526802,517084.85224421433,29.28221674200692,2.0,3.0,0.0,12.0
1032,H20406-04-01,1025.463230305082,75933.23759502309,163.98041375523874,1.0,3.0,0.0,13.0
1033,H20407-04-01,1923.310668741408,93795.74941722928,845.4311768658112,1.0,3.0,0.0,15.0
1034,H20408-04-01,751.4548871417525,827651.6752972399,81.2581514590692,2.0,3.0,0.0,11.0
1035,H20409-04-01,1140.951916291025,-41740.180306931485,763.6035768779424,1.0,3.0,0.0,34.0
1036,H20411-04-01,1230.0933106140924,9626.208517746905,267.93107960629555,1.0,3.0,0.0,13.0
1037,H20503-04-01,1906.6424143001539,-60992.85407311362,4170.5983497535035,1.0,3.0,1.0,16.0
1038,H20504-04-01,2242.706332973364,132.173255151628,578.1783962448367,2.0,3.0,1.0,14.0
1039,H20507-04-02,1588.5522479250424,-4582.996322588634,5750.187936593224,1.0,3.0,1.0,34.0
1040,H20508-04-01,2252.817873624282,-46505.628217710415,25627.65210216434,1.0,3.0,0.0,34.0
1041,H20509-04-01,825.5325018252267,163.21077254115443,22330.27575679397,2.0,3.0,1.0,
1042,H20601-04-02,435.5444191072982,-23175.610958212907,4.65861234852302,1.0,3.0,0.0,16.0
1043,H20602-04-01,3292.963849000869,345984.65613756224,,2.0,3.0,1.0,10.0
1044,H20603-04-02,3426.0892884656723,248.921809037884,5965.495596094481,1.0,3.0,1.0,41.0
1045,H20604-04-01,1273.2460674681145,240896.69290684184,2091.42047962287,2.0,3.0,1.0,
1046,H20606-04-01,1084.5354334777421,43251.75343030794,268.01315722368037,2.0,3.0,1.0,
1047,H20606-04-02,1161.5049816102426,292561.65378011164,123.24044867915444,2.0,3.0,0.0,14.0
1048,H20607-04-01,491.18666370899604,1408.650610012049,223.26666532227088,2.0,3.0,0.0,
1049,H20608-04-01,635.1232769871011,43.13415703770405,146.07617887558598,2.0,3.0,1.0,
1050,H20609-04-02,1385.9475869694554,1756016.6933882972,1112.7887571911886,1.0,3.0,1.0,32.0
1051,H20610-04-02,515.2175698604415,1501836.3891123163,821.1801073018364,1.0,3.0,1.0,13.0
1052,H20610-04-03,635.0507826055251,33.79216855591625,425.9044917588425,1.0,3.0,0.0,17.0
1053,H20610-04-04,1120.217092421766,,156.60104586958144,1.0,3.0,0.0,17.0
1054,H20611-04-02,6271.778927663746,346336.4564017175,5412.068056554279,1.0,3.0,1.0,33.0
1055,H20801-04-01,2362.0214381611995,737036.0946362854,1242.583284847612,1.0,3.0,0.0,31.0
1056,H20802-04-01,2092.0803021725687,12260.492639281747,2769.48802039174,1.0,3.0,0.0,15.0
1057,H20803-04-01,1170.1342373979862,132622.99986738342,260.2325986477742,1.0,3.0,0.0,17.0
1058,H20804-04-01,768.5073768762321,14263.474216380746,182.4913033995612,1.0,3.0,0.0,22.0
1059,H20805-04-01,1205.3185606934217,1294006.8887621425,359.14288509033634,2.0,3.0,0.0,
1060,H20805-04-02,500.9083339050366,578486.1842239407,172.7270116913919,2.0,3.0,0.0,16.0
1061,H20807-04-01,1193.6844229197802,86.69588657473663,70.94118236852799,2.0,3.0,0.0,13.0
1062,H20809-04-01,1865.068891995332,56067.39119464938,57.25709642942108,1.0,3.0,0.0,23.0
1063,H20810-04-01,4456.8347688621825,90837.37806506756,747.9433288296075,1.0,3.0,0.0,51.0
1064,H20811-04-01,1788.7260967561033,831192.3550043107,696.8080603203132,1.0,3.0,0.0,12.0
1065,H20811-04-02,1149.5352403899246,11528.36706176496,242.71247165679134,1.0,3.0,0.0,33.0
1066,H20811-04-03,543.0767175900895,14836.556055823261,1154.1446167062552,2.0,3.0,0.0,17.0
1067,H20811-04-04,1041.8630905006357,484775.1472906135,124.41714978845903,1.0,3.0,1.0,17.0
1068,H20902-04-01,1602.2224074652324,-10450.53930697957,207.63299812833625,1.0,3.0,0.0,16.0
1069,H20903-04-02,1876.3273124148666,348303.1181002069,1385.3816562396858,1.0,3.0,0.0,17.0
1070,H20903-04-03,973.5066389228947,385634.999248742,163.4097869943459,1.0,3.0,0.0,16.0
1071,H20904-04-01,329.71826628577503,115.73888853266801,74.83592158689152,2.0,3.0,0.0,
1072,H20905-04-01,1008.817570411528,74.63839087380394,167.28029531187516,1.0,3.0,0.0,15.0
1073,H20905-04-02,1147.1510940581998,487627.13950660476,521.4158394851872,1.0,3.0,0.0,34.0
1074,H20906-04-01,3207.151440921054,93431.77570998252,5627.920077696738,1.0,3.0,0.0,51.0
1075,H20906-04-03,1271.5514528425701,40613.20237202965,84.45595453600876,2.0,3.0,0.0,17.0
1076,H20907-04-01,786.5640400993093,117.44089815307655,161.66247091442023,1.0,3.0,0.0,16.0
1077,H20908-04-01,2153.2281215695557,374666.8641773405,3095.5100932940554,2.0,3.0,0.0,32.0
1078,H20909-04-01,3492.634315567236,465085.9071399929,987.3734770647546,1.0,3.0,1.0,17.0
1079,H20910-04-01,1738.5602589549892,-72969.69461230686,3235.4242497356836,1.0,3.0,0.0,31.0
1080,H21101-04-01,1671.0363669691014,556647.3421582498,268.2622159973549,1.0,3.0,0.0,32.0
1081,H21102-04-02,1011.1819293950593,40.068887269065115,415.3840297568378,1.0,3.0,0.0,14.0
1082,H21103-04-01,867.4990270344365,239037.9251118207,128.19827879794911,2.0,3.0,0.0,
1083,H21105-04-01,1847.1039764889983,59461.93704876182,3925.3879361245604,1.0,3.0,0.0,17.0
1084,H21106-04-01,1321.237036612823,36478.163642634056,1385.108992802669,1.0,3.0,0.0,36.0
1085,H21107-04-01,1304.5938297427826,65704.35866693353,1384.74401019587,1.0,3.0,0.0,41.0
1086,H21108-04-01,1544.8612810202292,408465.7527445176,1642.090312692831,1.0,3.0,0.0,41.0
1087,H21109-04-01,5643.749170317353,54909.999008714476,5103.083732712744,1.0,3.0,1.0,41.0
1088,H21110-04-01,1500.9281630052021,86.42580593120162,7615.193825113004,1.0,3.0,1.0,15.0
1089,H21401-04-01,991.073058495191,-220394.84769726128,119.55435050909588,2.0,3.0,0.0,
1090,H21401-04-02,615.831322108787,85043.95422726635,136.89153728987114,1.0,3.0,0.0,
1091,H21402-04-01,844.3932345020073,153.50634548620755,137.61392007240343,2.0,3.0,0.0,
1092,H21403-04-01,1318.2738481764598,195864.88910421243,88.0450050391078,1.0,3.0,0.0,
1093,H21404-04-01,,14.552893394893855,220.8401572675142,2.0,3.0,0.0,
1094,H21405-04-01,545.5434773683941,145.92132207152488,249.222059973644,2.0,3.0,0.0,
1095,H21406-04-01,765.9424643189993,136.79220965727296,84.51878555627927,2.0,3.0,0.0,
1096,H21407-04-01,2525.0361507145453,-23455.171151301576,135.34190857251284,1.0,3.0,0.0,
1097,H21408-04-01,1331.0803943639662,-135908.57786725924,49.4798375426391,2.0,3.0,0.0,12.0
1098,H21409-04-01,1563.8539242152933,711042.985818366,63.66890860266061,2.0,3.0,0.0,
1099,H21410-04-01,2580.8021827834823,348473.5776942792,110.74701156167411,1.0,3.0,0.0,17.0
1100,H21501-04-01,449.5222230996626,-4606.297396994454,101.19021444444859,1.0,3.0,0.0,16.0
1101,H21502-04-01,489.44167571762307,-7548.614071732264,24.453834655541197,2.0,3.0,0.0,
1102,H21503-04-01,458.12616805425836,736464.3493827345,197.82057288512428,2.0,3.0,0.0,
1103,H21505-04-01,303.066492798747,-8343.334841158625,46.63392445037755,2.0,3.0,0.0,
1104,H21506-04-01,761.1232642341158,-11136.471045307551,74.90236514037477,1.0,3.0,0.0,
1105,H21507-04-01,781.79274376372,-4.74477388838859,11.679443417571914,2.0,3.0,0.0,10.0
1106,H21509-04-01,1314.959335775878,-1854.5788202762442,87.04835172159069,2.0,3.0,0.0,
1107,H21510-04-01,524.3340129276191,380311.252894393,13.139373844768404,1.0,3.0,0.0,
1108,H21601-04-01,647.7226343331928,-132512.3161362119,241.76130197619457,2.0,3.0,0.0,
1109,H21602-04-01,914.3372177691658,540129.3953336678,61.8586828674896,1.0,3.0,0.0,
1110,H21603-04-01,412.0739951018923,,113.1025621660017,2.0,3.0,1.0,
1111,H21608-04-01,1454.5941166591933,-2792.812976835016,75.7677358199429,2.0,3.0,0.0,
1112,H21609-04-01,1003.0989372683744,361613.5783495872,73.93759727356745,1.0,3.0,0.0,
1113,H21610-04-01,515.9396730987306,-3742.729251020343,171.98278758512217,1.0,3.0,0.0,
1114,H21612-04-01,458.85233634724835,57.100322646913476,31.845142762351063,1.0,3.0,0.0,
1115,H21701-04-01,927.1230671062578,-471.7284398487333,225.5950948217739,2.0,3.0,0.0,
1116,H21704-04-01,565.7116075928903,-6524.416687026375,147.18169614711087,2.0,3.0,0.0,
1117,H21705-04-01,853.331639316168,274097.4463839477,133.71967314032565,1.0,3.0,0.0,
1118,H21706-04-01,771.0985886230698,-36822.20931323325,50.03117022257082,1.0,3.0,0.0,
1119,H21708-04-01,946.2195808673329,1055.1628951723021,38.23838184214155,2.0,3.0,0.0,
1120,H21709-04-01,1204.5451019725929,2770.478986298557,105.69665924290068,1.0,3.0,0.0,
1121,H21710-04-01,609.4332290954144,282942.3985802607,167.74384487354544,2.0,3.0,0.0,
1122,H21711-04-01,906.2373276824354,397302.77910314425,85.68974972665767,1.0,3.0,0.0,
1123,H22002-04-01,3783.1701669366066,-76550.98503453136,,1.0,3.0,1.0,51.0
1124,H22004-04-01,3827.4729349691465,181309.42354749015,55430.95924344236,1.0,3.0,0.0,34.0
1125,H22004-04-04,551.0335865156395,65.01445081542346,2075.405734215303,1.0,3.0,0.0,17.0
1126,H22006-04-01,646.8215434794228,39.731053039276574,321.8215296181403,1.0,3.0,0.0,16.0
1127,H22014-04-01,1574.0720831378849,348068.0528813669,469.1876172547299,1.0,3.0,1.0,32.0
1128,H22101-04-01,772.1306262553396,-3575.821744232943,163.97871053598288,1.0,3.0,0.0,13.0
1129,H22102-04-02,1833.9202901822948,148274.9695569049,205.4319416110748,1.0,3.0,0.0,13.0
1130,H22103-04-01,885.191562692006,-14053.764204674759,213.86932492724395,2.0,3.0,0.0,17.0
1131,H22105-04-01,431.1136031809554,14338.177391157895,131.8799696592525,2.0,3.0,0.0,13.0
1132,H22106-04-01,554.3105840828742,440823.6070056769,65.88102680346722,1.0,3.0,0.0,16.0
1133,H22109-04-01,1319.294860507444,2046875.0656696833,321.57948718708997,2.0,3.0,0.0,
1139,H22110-04-03,865.872893543424,2751256.117746928,1779.374595782262,1.0,3.0,0.0,13.0
1152,H22110-04-06,1092.623773126668,2183423.1440689554,1015.7595362144066,1.0,3.0,0.0,41.0
1153,H22111-04-01,754.3923544357249,1933134.9289175274,149.05127334817587,1.0,3.0,0.0,
1154,H22302-04-01,1759.4880201078984,767728.9952829846,310.2344080191917,1.0,3.0,0.0,16.0
1155,H22303-04-01,603.108082389902,121361.52940900892,70.58107484381466,1.0,3.0,0.0,16.0
1156,H22303-04-02,965.9524242910634,128.7384400850191,234.4299985883844,2.0,3.0,0.0,
1157,H22303-04-03,1610.1127644982862,5.401612870700101,498.7489217279761,1.0,3.0,0.0,16.0
1158,H22303-04-04,1056.55547750894,344.3168094756272,6043.684587263988,1.0,3.0,0.0,17.0
1159,H22305-04-01,1308.3447768250787,1665868.843470278,113.07952386971719,2.0,3.0,0.0,16.0
1160,H22306-04-01,1236.4651968557248,33.67005381692478,176.45268710953664,1.0,2.0,1.0,16.0
1161,H22307-04-01,1491.0342933106997,,2219.736367910098,1.0,3.0,0.0,13.0
1162,H22308-04-01,1718.289064922174,169655.95646981787,386.395374017414,1.0,3.0,0.0,17.0
1163,H22309-04-01,1113.092358888934,1672252.3367889887,1837.0885373251047,1.0,3.0,0.0,15.0
1164,H22309-04-02,684.2763184602891,152.14542919138623,292.7674175919456,1.0,3.0,0.0,33.0
1165,H22310-04-01,4827.690846670359,-0.9061797696996648,1037.3946003521764,1.0,3.0,0.0,13.0
1166,H22401-04-01,3074.266730201451,659839.4596932312,255.48734107401032,1.0,3.0,0.0,17.0
1167,H22401-04-02,1031.1000570279186,252874.8933347398,119.83747201666328,2.0,3.0,0.0,16.0
1168,H22406-04-01,990.983420091369,590882.9575778695,728.3951414574219,2.0,3.0,0.0,16.0
1169,H22407-04-01,1500.9933562376473,264.18969966584723,13135.140143185392,2.0,3.0,0.0,34.0
1170,H22407-04-02,1980.4089542196689,148091.60494080573,474.3104247084422,2.0,3.0,0.0,
1171,H22408-04-01,1624.386480467141,1168986.0954951518,321.15522650105964,2.0,3.0,0.0,14.0
1172,H22409-04-01,2547.228015197582,26410.08962026156,2840.069443826733,1.0,3.0,0.0,36.0
1173,H22410-04-01,4591.831807814812,-27621.614220851858,42927.29771234732,1.0,3.0,0.0,23.0
1174,H22501-04-01,908.3687118016556,63.27885945379782,1137.2858027860652,2.0,3.0,0.0,
1175,H22502-04-01,880.1920545567633,12412.15330037329,108.39983421933934,1.0,3.0,0.0,17.0
1176,H22502-04-02,522.6963055042827,-4.300257552482787,232.93061742615097,1.0,3.0,0.0,14.0
1177,H22503-04-01,1828.193881464685,-5745.198062000386,8310.201347809749,1.0,3.0,0.0,51.0
1178,H22503-04-02,829.7514582971246,1297.050855868934,266.61979426675884,1.0,3.0,0.0,51.0
1179,H22504-04-01,2976.3601619254823,-53730.085949415356,348.55948444098226,2.0,3.0,0.0,13.0
1180,H22505-04-01,1528.4403778933008,1414336.8108431024,248.11408452749137,1.0,3.0,1.0,41.0
1181,H22506-04-01,1755.5962044824757,9360.598986646095,327.6978474891395,1.0,3.0,0.0,31.0
1182,H22507-04-01,935.5593492052578,992.9604886445641,244.15290175564465,1.0,3.0,0.0,16.0
1183,H22509-04-01,3563.2639570385013,9116.125589193452,54414.76773685869,1.0,3.0,0.0,51.0
1184,H22510-04-01,3286.341270533942,-66961.5954601326,4522.9505103995525,1.0,3.0,0.0,34.0
1185,H22802-04-01,1223.902275234056,825911.035986232,999.3586492641888,1.0,3.0,0.0,17.0
1186,H22803-04-01,446.22354971186456,612549.4575320403,48.46265308702166,1.0,3.0,0.0,41.0
1187,H22805-04-01,716.3661265408838,588024.6200509049,83.70821896849196,2.0,3.0,0.0,
1188,H22806-04-01,827.4508713081581,127.19139247504496,69.7758422668742,1.0,3.0,0.0,16.0
1189,H22807-04-01,736.9778831013435,1360650.197680415,77.20651637841145,2.0,3.0,0.0,
1190,H23101-04-01,1015.6536876965099,689376.6681747937,99.19350921354842,2.0,3.0,0.0,15.0
1191,H23102-04-01,1898.9517557191484,-6790.7931311751645,1116.9335548529261,1.0,3.0,0.0,16.0
1192,H23103-04-01,852.4785349016762,686750.2473277217,157.39191498828717,1.0,3.0,0.0,16.0
1193,H23103-04-02,769.7562726055069,689259.4294995129,109.80831278252593,1.0,3.0,0.0,15.0
1194,H23104-04-01,817.7425052914706,-43449.17525860015,118.592977805128,2.0,3.0,0.0,
1195,H23104-04-02,405.8515240442158,-7.064334789009168,152.63355476771108,1.0,3.0,0.0,15.0
1196,H23105-04-01,1425.3118999171863,172648.94916651907,985.8956349324453,2.0,3.0,0.0,16.0
1197,H23106-04-01,1240.7381399930455,463296.0513879424,2320.3193562931697,1.0,3.0,0.0,17.0
1198,H23107-04-01,1080.5588026716603,1176405.295365344,270.6465973050081,1.0,3.0,0.0,14.0
1199,H23108-04-01,2022.2279267798403,404981.98337733996,7563.621963480426,1.0,3.0,0.0,17.0
1200,H23109-04-01,1729.8209809824834,755.1528857995493,7048.578773291297,1.0,3.0,0.0,51.0
1201,H23109-04-03,1962.6722250257237,1082979.2386124996,1818.4619332050954,1.0,3.0,0.0,51.0
1202,H23110-04-01,1184.9070961075172,91020.18860578866,1033.3450016167128,1.0,3.0,0.0,16.0
1203,H23301-04-01,,-2805.101286383849,94.27174553645311,1.0,3.0,0.0,13.0
1204,H23302-04-01,993.6023589398059,-15997.489356755099,81.53232046395945,1.0,3.0,0.0,
1205,H23303-04-01,1941.3318482246564,2.2010565172615157,51.3579854027687,2.0,3.0,0.0,
1206,H23304-04-01,660.023480976153,176593.1635314952,354.00325652622706,2.0,3.0,0.0,
1207,H23306-04-01,,538586.8868099415,113.56287493194351,2.0,3.0,0.0,
1208,H23307-04-01,1028.33360486458,590.8002535082784,51.17456402633023,2.0,3.0,0.0,
1209,H23308-04-01,777.4865304473426,-3325.4717417458537,406.4617701876266,2.0,3.0,0.0,
1210,H23310-04-01,609.6559710061521,-3757.775749659895,38.1516462991996,1.0,3.0,0.0,13.0
1211,H23312-04-01,747.9862435421279,-18812.41819962344,247.5088299798769,2.0,3.0,0.0,12.0
